library_code,category_code,code,name_fr,service_type,unit_label_fr,focus_terms,volume_eligible,recurring_eligible,credit_eligible,order,macro_category_code,subcategory_code,secondary_subcategory_codes_json,description_fr,standard_deliverables_fr,standard_proof_fr,status,version,franchisee_can_create,franchisee_can_edit,franchisee_delete_policy,central_approval_flags
HR,HR-REC,HR-ONBOARD,Parcours d’intégration des nouveaux salariés,PROJECT,postes et sites,"[""étapes"", ""responsables"", ""documents"", ""formation"", ""période d’essai""]",False,False,True,6,HR-MACRO-TALENT,HR-REC,[],"Prestation structurée de parcours d’intégration des nouveaux salariés comprenant cadrage, exécution, contrôle, documentation et réception.","livrables du projet, planning, contrôles et clôture",livrables et PV,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-PERF,HR-PERFORMANCE,Système d’évaluation de la performance,IMPLEMENTATION,salariés et cycles,"[""objectifs"", ""compétences"", ""fréquence"", ""workflow"", ""calibration""]",True,False,True,7,HR-MACRO-TALENT,HR-PERF,[],"Prestation structurée de système d’évaluation de la performance comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-PERF,HR-COMPETENCY,Référentiel de compétences et gestion des carrières,PROJECT,métiers et niveaux,"[""familles métiers"", ""niveaux"", ""compétences"", ""mobilité"", ""succession""]",False,False,True,8,HR-MACRO-TALENT,HR-PERF,[],"Prestation structurée de référentiel de compétences et gestion des carrières comprenant cadrage, exécution, contrôle, documentation et réception.","livrables du projet, planning, contrôles et clôture",livrables et PV,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-PERF,HR-SUCCESSION,Plans de succession et hauts potentiels,ADVISORY,postes clés et talents,"[""postes critiques"", ""critères"", ""talents"", ""plans de développement"", ""gouvernance""]",False,False,True,9,HR-MACRO-TALENT,HR-PERF,[],"Prestation structurée de plans de succession et hauts potentiels comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-COMP,HR-COMP-BEN,Politique de rémunération et avantages,ADVISORY,postes et salariés,"[""grilles actuelles"", ""benchmark"", ""bonus"", ""avantages"", ""équité interne""]",False,False,True,10,HR-MACRO-REWARD,HR-COMP,[],"Prestation structurée de politique de rémunération et avantages comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-COMP,HR-PAYROLL,Externalisation ou sécurisation de la paie,OUTSOURCING,bulletins et salariés,"[""effectif"", ""variables"", ""outil"", ""calendrier"", ""contrôles""]",True,True,True,11,HR-MACRO-REWARD,HR-COMP,"[""HR-ADMIN""]","Prestation structurée de externalisation ou sécurisation de la paie comprenant cadrage, exécution, contrôle, documentation et réception.","opérations exécutées, contrôles et reporting périodique",rapports et pièces de contrôle,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-ADMIN,HR-ADMIN,Administration du personnel externalisée,OUTSOURCING,salariés et actes,"[""contrats"", ""absences"", ""dossiers salariés"", ""attestations"", ""reporting""]",True,True,True,12,HR-MACRO-REWARD,HR-ADMIN,[],"Prestation structurée de administration du personnel externalisée comprenant cadrage, exécution, contrôle, documentation et réception.","opérations exécutées, contrôles et reporting périodique",rapports et pièces de contrôle,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-ADMIN,HR-TIME,"Gestion du temps, absences et planning",IMPLEMENTATION,salariés et sites,"[""horaires"", ""équipes"", ""badges"", ""règles absence"", ""intégration paie""]",True,False,True,13,HR-MACRO-REWARD,HR-ADMIN,[],"Prestation structurée de gestion du temps, absences et planning comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-TRAIN,HR-TRAIN-NEEDS,Analyse des besoins de formation,ADVISORY,salariés et métiers,"[""objectifs"", ""écarts compétences"", ""populations"", ""budget"", ""priorités""]",False,False,True,14,HR-MACRO-DEV,HR-TRAIN,[],"Prestation structurée de analyse des besoins de formation comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-TRAIN,HR-TRAIN-DELIVERY,Conception et animation de formation,TRAINING,participants et sessions,"[""thème"", ""niveau"", ""participants"", ""format"", ""évaluation""]",True,False,True,15,HR-MACRO-DEV,HR-TRAIN,[],"Prestation structurée de conception et animation de formation comprenant cadrage, exécution, contrôle, documentation et réception.","supports, sessions, évaluations et attestations",feuilles de présence et évaluations,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-REL,HR-ENGAGEMENT,Enquête d’engagement et climat social,SURVEY,salariés et sites,"[""population"", ""anonymat"", ""thèmes"", ""communication"", ""plan d’action""]",False,False,True,16,HR-MACRO-DEV,HR-REL,[],"Prestation structurée de enquête d’engagement et climat social comprenant cadrage, exécution, contrôle, documentation et réception.","questionnaire, collecte, analyse et plan d’action",rapport agrégé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-REL,HR-RELATIONS,Gestion des relations sociales,ADVISORY,sites et instances,"[""instances"", ""accords"", ""conflits"", ""calendrier"", ""priorités""]",False,False,True,17,HR-MACRO-DEV,HR-REL,[],"Prestation structurée de gestion des relations sociales comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-REL,HR-DISCIPLINE,Processus disciplinaire et gestion des dossiers sensibles,ADVISORY,dossiers et salariés,"[""faits"", ""preuves"", ""règles internes"", ""chronologie"", ""mesures""]",False,False,True,18,HR-MACRO-DEV,HR-REL,[],"Prestation structurée de processus disciplinaire et gestion des dossiers sensibles comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-DIGI,HR-HRIS,Choix et déploiement d’un SIRH,IMPLEMENTATION,"salariés, modules et utilisateurs","[""modules"", ""effectif"", ""intégrations"", ""migration"", ""droits""]",True,False,True,19,HR-MACRO-DEV,HR-DIGI,[],"Prestation structurée de choix et déploiement d’un sirh comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
HR,HR-DIGI,HR-OUTSOURCING,Direction RH externalisée,MANAGED_SERVICE,salariés et mois,"[""périmètre"", ""présence souhaitée"", ""processus"", ""reporting"", ""gouvernance""]",True,True,True,20,HR-MACRO-DEV,HR-DIGI,[],"Prestation structurée de direction rh externalisée comprenant cadrage, exécution, contrôle, documentation et réception.","service récurrent, SLA, rapports et support",rapports périodiques et tickets,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-RISK,INS-RISK-AUDIT,Audit global des risques assurables,RISK_AUDIT,sites et risques,"[""activités"", ""sites"", ""sinistres"", ""valeurs exposées"", ""tolérance au risque""]",False,False,True,1,INS-MACRO-RISK,INS-RISK,[],"Prestation structurée de audit global des risques assurables comprenant cadrage, exécution, contrôle, documentation et réception.","cartographie des risques, évaluation et plan de traitement",rapport et matrice des risques,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-RISK,INS-MAP,Cartographie et plan de traitement des risques,RISK_AUDIT,processus et risques,"[""processus critiques"", ""probabilité"", ""impact"", ""contrôles"", ""priorités""]",False,False,True,2,INS-MACRO-RISK,INS-RISK,[],"Prestation structurée de cartographie et plan de traitement des risques comprenant cadrage, exécution, contrôle, documentation et réception.","cartographie des risques, évaluation et plan de traitement",rapport et matrice des risques,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PROP,INS-PROPERTY,Assurance multirisque des biens,INSURANCE_PLACEMENT,sites et valeurs,"[""bâtiments"", ""contenu"", ""stocks"", ""protections"", ""historique sinistres""]",False,True,False,3,INS-MACRO-RISK,INS-PROP,[],"Prestation structurée de assurance multirisque des biens comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PROP,INS-BI,Assurance pertes d’exploitation,INSURANCE_PLACEMENT,sites et mois,"[""marge brute"", ""période indemnisation"", ""dépendances"", ""plan de continuité"", ""scénario majeur""]",False,True,False,4,INS-MACRO-RISK,INS-PROP,[],"Prestation structurée de assurance pertes d’exploitation comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-LIAB,INS-GL,Responsabilité civile exploitation,INSURANCE_PLACEMENT,activités et CA,"[""activités"", ""chiffre d’affaires"", ""territoires"", ""clients"", ""sinistres""]",False,True,False,5,INS-MACRO-LIAB,INS-LIAB,[],"Prestation structurée de responsabilité civile exploitation comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-LIAB,INS-PRO-LIAB,Responsabilité civile professionnelle,INSURANCE_PLACEMENT,missions et CA,"[""services rendus"", ""contrats"", ""limites souhaitées"", ""territoires"", ""réclamations""]",False,True,False,6,INS-MACRO-LIAB,INS-LIAB,[],"Prestation structurée de responsabilité civile professionnelle comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-LIAB,INS-PRODUCT,Responsabilité produits,INSURANCE_PLACEMENT,produits et marchés,"[""produits"", ""volumes"", ""pays"", ""traçabilité"", ""rappels""]",False,True,False,7,INS-MACRO-LIAB,INS-LIAB,[],"Prestation structurée de responsabilité produits comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-LIAB,INS-DNO,Responsabilité des dirigeants,INSURANCE_PLACEMENT,dirigeants et entités,"[""structure"", ""gouvernance"", ""actionnariat"", ""litiges"", ""levées de fonds""]",False,True,False,8,INS-MACRO-LIAB,INS-LIAB,[],"Prestation structurée de responsabilité des dirigeants comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PEOPLE,INS-HEALTH,Assurance santé collective,INSURANCE_PLACEMENT,salariés et ayants droit,"[""effectif"", ""population"", ""garanties"", ""réseau"", ""budget""]",False,True,False,9,INS-MACRO-LIAB,INS-PEOPLE,[],"Prestation structurée de assurance santé collective comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PEOPLE,INS-LIFE,"Décès, invalidité et prévoyance collective",INSURANCE_PLACEMENT,salariés et catégories,"[""catégories"", ""capitaux"", ""invalidité"", ""bénéficiaires"", ""budget""]",False,True,False,10,INS-MACRO-LIAB,INS-PEOPLE,[],"Prestation structurée de décès, invalidité et prévoyance collective comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PEOPLE,INS-WORK-ACC,Accidents du travail et risques professionnels,INSURANCE_PLACEMENT,salariés et métiers,"[""métiers"", ""effectifs"", ""sites"", ""sinistres"", ""mesures prévention""]",False,True,False,11,INS-MACRO-LIAB,INS-PEOPLE,[],"Prestation structurée de accidents du travail et risques professionnels comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-SPEC,INS-CYBER,Assurance cyber,INSURANCE_PLACEMENT,utilisateurs et CA,"[""données"", ""contrôles cyber"", ""incidents"", ""chiffre d’affaires"", ""limites""]",False,True,False,12,INS-MACRO-SPECIAL,INS-SPEC,"[""INS-RISK""]","Prestation structurée de assurance cyber comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-SPEC,INS-CONSTRUCTION,Tous risques chantier et responsabilité décennale,INSURANCE_PLACEMENT,chantiers et montants,"[""nature chantier"", ""budget"", ""durée"", ""intervenants"", ""garanties""]",False,True,False,13,INS-MACRO-SPECIAL,INS-SPEC,[],"Prestation structurée de tous risques chantier et responsabilité décennale comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-SPEC,INS-CREDIT,Assurance-crédit clients,INSURANCE_PLACEMENT,clients et encours,"[""encours"", ""pays"", ""concentration"", ""impayés"", ""politique crédit""]",False,True,False,14,INS-MACRO-SPECIAL,INS-SPEC,[],"Prestation structurée de assurance-crédit clients comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-FLEET,INS-FLEET,Assurance flotte automobile,INSURANCE_PLACEMENT,véhicules et conducteurs,"[""parc"", ""usage"", ""conducteurs"", ""sinistres"", ""franchises""]",False,True,False,15,INS-MACRO-SPECIAL,INS-FLEET,[],"Prestation structurée de assurance flotte automobile comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-FLEET,INS-CARGO,Assurance transport de marchandises,INSURANCE_PLACEMENT,expéditions et valeurs,"[""marchandises"", ""modes"", ""routes"", ""valeurs"", ""incoterms""]",False,True,False,16,INS-MACRO-SPECIAL,INS-FLEET,[],"Prestation structurée de assurance transport de marchandises comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, consultation du marché, comparaison et proposition de couverture",comparatif et documents de souscription,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-CLAIM,INS-CLAIMS,Gestion et optimisation des sinistres,CLAIMS_MANAGEMENT,sinistres et polices,"[""type sinistre"", ""date"", ""montant"", ""preuves"", ""avancement""]",False,True,True,17,INS-MACRO-PROGRAM,INS-CLAIM,[],"Prestation structurée de gestion et optimisation des sinistres comprenant cadrage, exécution, contrôle, documentation et réception.","dossier sinistre, échanges, suivi et bilan d’indemnisation",dossier complet et décision,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-CLAIM,INS-PREVENTION,Plan de prévention et réduction des sinistres,RISK_ADVISORY,sites et actions,"[""risques dominants"", ""sinistres"", ""contrôles"", ""investissements"", ""KPI""]",False,False,True,18,INS-MACRO-PROGRAM,INS-CLAIM,[],"Prestation structurée de plan de prévention et réduction des sinistres comprenant cadrage, exécution, contrôle, documentation et réception.","plan de prévention, procédures et indicateurs",plan validé et preuves de mise en œuvre,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PROGRAM,INS-POLICY-AUDIT,Audit des polices et garanties existantes,AUDIT,polices et entités,"[""polices"", ""exclusions"", ""limites"", ""franchises"", ""doublons""]",False,False,True,19,INS-MACRO-PROGRAM,INS-PROGRAM,[],"Prestation structurée de audit des polices et garanties existantes comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
INS,INS-PROGRAM,INS-TENDER,Appel d’offres assureurs et renouvellement,PROCUREMENT,polices et assureurs,"[""échéance"", ""périmètre"", ""sinistralité"", ""marché"", ""objectifs""]",False,False,True,20,INS-MACRO-PROGRAM,INS-PROGRAM,[],"Prestation structurée de appel d’offres assureurs et renouvellement comprenant cadrage, exécution, contrôle, documentation et réception.","dossier de consultation, analyse des offres et recommandation",comparatif et décision,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-PROC,LOG-PROC-AUDIT,Audit de la fonction achats,AUDIT,catégories et fournisseurs,"[""organisation"", ""dépenses"", ""processus"", ""contrats"", ""gouvernance""]",False,False,True,1,LOG-MACRO-PROC,LOG-PROC,[],"Prestation structurée de audit de la fonction achats comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-PROC,LOG-SOURCING-STRAT,Stratégie de sourcing et catégories,ADVISORY,catégories et marchés,"[""catégories"", ""enjeux"", ""marché fournisseurs"", ""risques"", ""objectifs""]",False,False,True,2,LOG-MACRO-PROC,LOG-PROC,[],"Prestation structurée de stratégie de sourcing et catégories comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-PROC,LOG-SUPPLIER-SEARCH,Recherche et présélection de fournisseurs,SOURCING,fournisseurs et pays,"[""produit/service"", ""spécifications"", ""pays"", ""quantités"", ""certifications""]",False,False,True,3,LOG-MACRO-PROC,LOG-PROC,[],"Prestation structurée de recherche et présélection de fournisseurs comprenant cadrage, exécution, contrôle, documentation et réception.","longlist, shortlist, vérifications et recommandations",fiches fournisseurs,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-PROC,LOG-TENDER,Gestion d’appel d’offres fournisseurs,PROCUREMENT,lots et soumissionnaires,"[""cahier des charges"", ""lots"", ""critères"", ""calendrier"", ""négociation""]",False,False,True,4,LOG-MACRO-PROC,LOG-PROC,[],"Prestation structurée de gestion d’appel d’offres fournisseurs comprenant cadrage, exécution, contrôle, documentation et réception.","dossier de consultation, analyse des offres et recommandation",comparatif et décision,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-SUP,LOG-SUP-QUAL,Qualification et homologation fournisseurs,AUDIT,fournisseurs et sites,"[""critères"", ""documents"", ""audit"", ""échantillons"", ""risque""]",False,False,True,5,LOG-MACRO-PROC,LOG-SUP,[],"Prestation structurée de qualification et homologation fournisseurs comprenant cadrage, exécution, contrôle, documentation et réception.","rapport de diagnostic, constats, priorités et plan d’action",rapport signé et restitution,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-SUP,LOG-SUP-PERF,Évaluation et performance fournisseurs,ADVISORY,fournisseurs et KPI,"[""qualité"", ""délai"", ""coût"", ""service"", ""plans d’action""]",False,False,True,6,LOG-MACRO-PROC,LOG-SUP,[],"Prestation structurée de évaluation et performance fournisseurs comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-SUP,LOG-CONTRACT-NEG,Négociation et optimisation des contrats achats,ADVISORY,contrats et catégories,"[""contrats"", ""volumes"", ""prix"", ""SLA"", ""clauses de sortie""]",False,False,True,7,LOG-MACRO-PROC,LOG-SUP,[],"Prestation structurée de négociation et optimisation des contrats achats comprenant cadrage, exécution, contrôle, documentation et réception.","analyse, recommandations, feuille de route et ateliers",livrables validés et compte rendu,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-SPEND,LOG-SPEND-ANALYSIS,Analyse des dépenses et économies,DATA_PROJECT,transactions et catégories,"[""sources"", ""période"", ""codification"", ""fournisseurs"", ""objectifs économies""]",False,False,True,8,LOG-MACRO-PLAN,LOG-SPEND,[],"Prestation structurée de analyse des dépenses et économies comprenant cadrage, exécution, contrôle, documentation et réception.","modèle de données, pipelines, tableaux de bord et documentation",contrôles qualité et validation KPI,ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
LOG,LOG-SPEND,LOG-E-PROC,Mise en place d’un processus e-procurement,IMPLEMENTATION,utilisateurs et workflows,"[""processus"", ""catalogues"", ""approbations"", ""budgets"", ""intégrations""]",True,False,True,9,LOG-MACRO-PLAN,LOG-SPEND,[],"Prestation structurée de mise en place d’un processus e-procurement comprenant cadrage, exécution, contrôle, documentation et réception.","solution installée, configurée, testée et documentée","PV de tests, documentation et réception",ACTIVE,1,True,True,ARCHIVE_IF_REFERENCED,"[""FINANCIAL_RULES"", ""CONTRACT_CLAUSES"", ""LEGAL_TEXT"", ""PENALTIES"", ""SCORING_BLOCKERS""]"
