question_id,template_key,library_code,category_code,service_code,phase,section,order,label_fr,help_fr,answer_type,required,required_for_quote,options_json,validation_json,condition_json,data_key,weight,max_score,anomaly_code,risk_code,recommendation_code,opportunity_service_code,sensitivity,modifiable_by_franchisee,deletion_policy,requires_central_approval,status,version,origin
Q-RFQ-INS-CONSTRUCTION-TIMELINE,RFQ_COMMON_TIMELINE,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Calendrier,10,Quelle est la date de démarrage souhaitée et quelles sont les échéances ou étapes impératives ?,"Ajoutez les jalons, dates de validation et date finale attendue.",TABLE,True,True,[],{},{},rfq.ins_construction.timeline,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-BUDGET,RFQ_COMMON_BUDGET,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Budget,11,Quelle enveloppe budgétaire ou fourchette avez-vous prévue pour cette mission ?,La réponse peut rester confidentielle et sert à proposer une solution adaptée.,MONEY,False,False,[],{},{},rfq.ins_construction.budget,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-ACCEPTANCE,RFQ_COMMON_ACCEPTANCE,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Réception,12,Selon quels critères objectifs considérerez-vous la prestation comme conforme et terminée ?,"Définissez les résultats, tests, formats et validations attendus.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_construction.acceptance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-SUPPORT,RFQ_COMMON_SUPPORT,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Accompagnement,13,"Avez-vous besoin de formation, transfert de compétences, support ou maintenance après livraison ?","Précisez la durée, les populations et le niveau de support.",MULTIPLE_CHOICE,False,False,"[""FORMATION"", ""TRANSFERT_COMPETENCES"", ""SUPPORT"", ""MAINTENANCE"", ""ACCOMPAGNEMENT"", ""AUCUN""]",{},{},rfq.ins_construction.support,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-PAYMENT,RFQ_COMMON_PAYMENT,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Modalités,14,"Quelles modalités de facturation, d’acompte ou de paiement souhaitez-vous proposer ?",Le prestataire pourra accepter ou proposer une variante dans son devis.,SINGLE_CHOICE,False,False,"[""ACOMPTE_SOLDE"", ""PAR_JALONS"", ""MENSUEL"", ""A_LA_LIVRAISON"", ""A_NEGOCIER""]",{},{},rfq.ins_construction.payment,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-SPECIAL,RFQ_COMMON_SPECIAL,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Contraintes particulières,15,"Existe-t-il une contrainte, un risque ou une attente particulière non couverte par les questions précédentes ?",Ajoutez toute information utile à un devis fiable.,LONG_TEXT,False,False,[],{},{},rfq.ins_construction.special,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-F1,RFQ_FOCUS_1,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Spécification métier,16,Décrivez précisément vos exigences concernant « nature chantier » pour le service « Tous risques chantier et responsabilité décennale ».,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « nature chantier ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.ins_construction.focus_1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-F2,RFQ_FOCUS_2,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,État existant,17,Quel est l’état actuel de « budget » et quelles difficultés rencontrez-vous ?,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « budget ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.ins_construction.focus_2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-F3,RFQ_FOCUS_3,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Volumes,18,"Quels volumes, fréquences, niveaux ou capacités sont attendus pour « durée » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « durée ».,TABLE,True,True,[],{},{},rfq.ins_construction.focus_3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-F4,RFQ_FOCUS_4,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Qualité attendue,19,"Quels standards, niveaux de qualité ou indicateurs souhaitez-vous appliquer à « intervenants » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « intervenants ».,LONG_TEXT,False,False,[],{},{},rfq.ins_construction.focus_4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-F5,RFQ_FOCUS_5,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Limites,20,"Quelles limites, exclusions ou contraintes doivent être prises en compte pour « garanties » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « garanties ».,LONG_TEXT,False,False,[],{},{},rfq.ins_construction.focus_5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-X1,RFQ_TYPE_INSURANCE_X1,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Expositions,21,"Décrivez les activités, valeurs, personnes, territoires et événements exposés au risque.",Question spécialisée pour cadrer et chiffrer correctement le service « Tous risques chantier et responsabilité décennale ».,TABLE,True,True,[],{},{},rfq.ins_construction.x1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-X2,RFQ_TYPE_INSURANCE_X2,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Historique sinistres,22,"Fournissez l’historique des sinistres, réclamations et mesures correctives disponibles.",Question spécialisée pour cadrer et chiffrer correctement le service « Tous risques chantier et responsabilité décennale ».,TABLE,True,True,[],{},{},rfq.ins_construction.x2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-X3,RFQ_TYPE_INSURANCE_X3,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Couvertures actuelles,23,"Joignez les polices, garanties, plafonds, franchises et exclusions actuellement en vigueur.",Question spécialisée pour cadrer et chiffrer correctement le service « Tous risques chantier et responsabilité décennale ».,FILE,True,True,[],{},{},rfq.ins_construction.x3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-X4,RFQ_TYPE_INSURANCE_X4,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Couverture cible,24,"Quels capitaux, limites, franchises, extensions et niveaux de service recherchez-vous ?",Question spécialisée pour cadrer et chiffrer correctement le service « Tous risques chantier et responsabilité décennale ».,TABLE,True,True,[],{},{},rfq.ins_construction.x4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CONSTRUCTION-X5,RFQ_TYPE_INSURANCE_X5,INS,INS-SPEC,INS-CONSTRUCTION,RFQ,Échéances,25,"Quelles dates de renouvellement, obligations contractuelles ou urgences doivent être respectées ?",Question spécialisée pour cadrer et chiffrer correctement le service « Tous risques chantier et responsabilité décennale ».,TABLE,True,True,[],{},{},rfq.ins_construction.x5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-OBJECTIVE,RFQ_COMMON_OBJECTIVE,INS,INS-SPEC,INS-CREDIT,RFQ,Objectif,1,Quel est l’objectif principal attendu pour le service « Assurance-crédit clients » ?,Décrivez le résultat métier recherché et la raison de la demande.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_credit.objective,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-CURRENT_STATE,RFQ_COMMON_CURRENT_STATE,INS,INS-SPEC,INS-CREDIT,RFQ,Situation actuelle,2,Quelle est votre situation actuelle concernant « Assurance-crédit clients » ?,"Décrivez les outils, prestataires, pratiques ou solutions déjà en place.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_credit.current_state,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-SCOPE,RFQ_COMMON_SCOPE,INS,INS-SPEC,INS-CREDIT,RFQ,Périmètre,3,Quel est le périmètre quantitatif exact à prendre en charge (clients et encours) ?,"Indiquez les volumes, sites, utilisateurs, unités ou lots concernés.",TABLE,True,True,[],{},{},rfq.ins_credit.scope,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-LOCATIONS,RFQ_COMMON_LOCATIONS,INS,INS-SPEC,INS-CREDIT,RFQ,Localisation,4,"Quels sites, villes ou zones géographiques sont concernés par « Assurance-crédit clients » ?",Ajoutez chaque site et précisez si une intervention sur place est nécessaire.,TABLE,True,True,[],{},{},rfq.ins_credit.locations,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-STAKEHOLDERS,RFQ_COMMON_STAKEHOLDERS,INS,INS-SPEC,INS-CREDIT,RFQ,Parties prenantes,5,"Quels utilisateurs, équipes, décideurs ou tiers participeront au projet ?","Indiquez les rôles, responsabilités et interlocuteurs de validation.",TABLE,True,True,[],{},{},rfq.ins_credit.stakeholders,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-DELIVERABLES,RFQ_COMMON_DELIVERABLES,INS,INS-SPEC,INS-CREDIT,RFQ,Livrables,6,Quels livrables attendez-vous précisément du prestataire ?,Sélectionnez les livrables attendus et ajoutez les éléments spécifiques.,TABLE,True,True,[],{},{},rfq.ins_credit.deliverables,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-DOCUMENTS,RFQ_COMMON_DOCUMENTS,INS,INS-SPEC,INS-CREDIT,RFQ,Documents disponibles,7,"Quels documents, données, plans, contrats, accès ou contenus pouvez-vous fournir ?",Joignez les éléments disponibles et indiquez ceux qui seront fournis plus tard.,FILE,False,False,[],{},{},rfq.ins_credit.documents,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-DEPENDENCIES,RFQ_COMMON_DEPENDENCIES,INS,INS-SPEC,INS-CREDIT,RFQ,Dépendances,8,"Quelles dépendances, intégrations, autorisations ou contributions internes peuvent influencer la mission ?","Mentionnez les autres projets, systèmes, fournisseurs ou validations nécessaires.",LONG_TEXT,False,False,[],{},{},rfq.ins_credit.dependencies,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-COMPLIANCE,RFQ_COMMON_COMPLIANCE,INS,INS-SPEC,INS-CREDIT,RFQ,Contraintes,9,"Quelles contraintes réglementaires, de confidentialité, de sécurité, de marque ou de fonctionnement doivent être respectées ?",Indiquez les normes internes et obligations particulières.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_credit.compliance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-TIMELINE,RFQ_COMMON_TIMELINE,INS,INS-SPEC,INS-CREDIT,RFQ,Calendrier,10,Quelle est la date de démarrage souhaitée et quelles sont les échéances ou étapes impératives ?,"Ajoutez les jalons, dates de validation et date finale attendue.",TABLE,True,True,[],{},{},rfq.ins_credit.timeline,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-BUDGET,RFQ_COMMON_BUDGET,INS,INS-SPEC,INS-CREDIT,RFQ,Budget,11,Quelle enveloppe budgétaire ou fourchette avez-vous prévue pour cette mission ?,La réponse peut rester confidentielle et sert à proposer une solution adaptée.,MONEY,False,False,[],{},{},rfq.ins_credit.budget,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-ACCEPTANCE,RFQ_COMMON_ACCEPTANCE,INS,INS-SPEC,INS-CREDIT,RFQ,Réception,12,Selon quels critères objectifs considérerez-vous la prestation comme conforme et terminée ?,"Définissez les résultats, tests, formats et validations attendus.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_credit.acceptance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-SUPPORT,RFQ_COMMON_SUPPORT,INS,INS-SPEC,INS-CREDIT,RFQ,Accompagnement,13,"Avez-vous besoin de formation, transfert de compétences, support ou maintenance après livraison ?","Précisez la durée, les populations et le niveau de support.",MULTIPLE_CHOICE,False,False,"[""FORMATION"", ""TRANSFERT_COMPETENCES"", ""SUPPORT"", ""MAINTENANCE"", ""ACCOMPAGNEMENT"", ""AUCUN""]",{},{},rfq.ins_credit.support,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-PAYMENT,RFQ_COMMON_PAYMENT,INS,INS-SPEC,INS-CREDIT,RFQ,Modalités,14,"Quelles modalités de facturation, d’acompte ou de paiement souhaitez-vous proposer ?",Le prestataire pourra accepter ou proposer une variante dans son devis.,SINGLE_CHOICE,False,False,"[""ACOMPTE_SOLDE"", ""PAR_JALONS"", ""MENSUEL"", ""A_LA_LIVRAISON"", ""A_NEGOCIER""]",{},{},rfq.ins_credit.payment,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-SPECIAL,RFQ_COMMON_SPECIAL,INS,INS-SPEC,INS-CREDIT,RFQ,Contraintes particulières,15,"Existe-t-il une contrainte, un risque ou une attente particulière non couverte par les questions précédentes ?",Ajoutez toute information utile à un devis fiable.,LONG_TEXT,False,False,[],{},{},rfq.ins_credit.special,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-F1,RFQ_FOCUS_1,INS,INS-SPEC,INS-CREDIT,RFQ,Spécification métier,16,Décrivez précisément vos exigences concernant « encours » pour le service « Assurance-crédit clients ».,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « encours ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.ins_credit.focus_1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-F2,RFQ_FOCUS_2,INS,INS-SPEC,INS-CREDIT,RFQ,État existant,17,Quel est l’état actuel de « pays » et quelles difficultés rencontrez-vous ?,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « pays ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.ins_credit.focus_2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-F3,RFQ_FOCUS_3,INS,INS-SPEC,INS-CREDIT,RFQ,Volumes,18,"Quels volumes, fréquences, niveaux ou capacités sont attendus pour « concentration » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « concentration ».,TABLE,True,True,[],{},{},rfq.ins_credit.focus_3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-F4,RFQ_FOCUS_4,INS,INS-SPEC,INS-CREDIT,RFQ,Qualité attendue,19,"Quels standards, niveaux de qualité ou indicateurs souhaitez-vous appliquer à « impayés » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « impayés ».,LONG_TEXT,False,False,[],{},{},rfq.ins_credit.focus_4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-F5,RFQ_FOCUS_5,INS,INS-SPEC,INS-CREDIT,RFQ,Limites,20,"Quelles limites, exclusions ou contraintes doivent être prises en compte pour « politique crédit » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « politique crédit ».,LONG_TEXT,False,False,[],{},{},rfq.ins_credit.focus_5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-X1,RFQ_TYPE_INSURANCE_X1,INS,INS-SPEC,INS-CREDIT,RFQ,Expositions,21,"Décrivez les activités, valeurs, personnes, territoires et événements exposés au risque.",Question spécialisée pour cadrer et chiffrer correctement le service « Assurance-crédit clients ».,TABLE,True,True,[],{},{},rfq.ins_credit.x1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-X2,RFQ_TYPE_INSURANCE_X2,INS,INS-SPEC,INS-CREDIT,RFQ,Historique sinistres,22,"Fournissez l’historique des sinistres, réclamations et mesures correctives disponibles.",Question spécialisée pour cadrer et chiffrer correctement le service « Assurance-crédit clients ».,TABLE,True,True,[],{},{},rfq.ins_credit.x2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-X3,RFQ_TYPE_INSURANCE_X3,INS,INS-SPEC,INS-CREDIT,RFQ,Couvertures actuelles,23,"Joignez les polices, garanties, plafonds, franchises et exclusions actuellement en vigueur.",Question spécialisée pour cadrer et chiffrer correctement le service « Assurance-crédit clients ».,FILE,True,True,[],{},{},rfq.ins_credit.x3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-X4,RFQ_TYPE_INSURANCE_X4,INS,INS-SPEC,INS-CREDIT,RFQ,Couverture cible,24,"Quels capitaux, limites, franchises, extensions et niveaux de service recherchez-vous ?",Question spécialisée pour cadrer et chiffrer correctement le service « Assurance-crédit clients ».,TABLE,True,True,[],{},{},rfq.ins_credit.x4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-CREDIT-X5,RFQ_TYPE_INSURANCE_X5,INS,INS-SPEC,INS-CREDIT,RFQ,Échéances,25,"Quelles dates de renouvellement, obligations contractuelles ou urgences doivent être respectées ?",Question spécialisée pour cadrer et chiffrer correctement le service « Assurance-crédit clients ».,TABLE,True,True,[],{},{},rfq.ins_credit.x5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-OBJECTIVE,RFQ_COMMON_OBJECTIVE,INS,INS-FLEET,INS-FLEET,RFQ,Objectif,1,Quel est l’objectif principal attendu pour le service « Assurance flotte automobile » ?,Décrivez le résultat métier recherché et la raison de la demande.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_fleet.objective,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-CURRENT_STATE,RFQ_COMMON_CURRENT_STATE,INS,INS-FLEET,INS-FLEET,RFQ,Situation actuelle,2,Quelle est votre situation actuelle concernant « Assurance flotte automobile » ?,"Décrivez les outils, prestataires, pratiques ou solutions déjà en place.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_fleet.current_state,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-SCOPE,RFQ_COMMON_SCOPE,INS,INS-FLEET,INS-FLEET,RFQ,Périmètre,3,Quel est le périmètre quantitatif exact à prendre en charge (véhicules et conducteurs) ?,"Indiquez les volumes, sites, utilisateurs, unités ou lots concernés.",TABLE,True,True,[],{},{},rfq.ins_fleet.scope,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-LOCATIONS,RFQ_COMMON_LOCATIONS,INS,INS-FLEET,INS-FLEET,RFQ,Localisation,4,"Quels sites, villes ou zones géographiques sont concernés par « Assurance flotte automobile » ?",Ajoutez chaque site et précisez si une intervention sur place est nécessaire.,TABLE,True,True,[],{},{},rfq.ins_fleet.locations,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-STAKEHOLDERS,RFQ_COMMON_STAKEHOLDERS,INS,INS-FLEET,INS-FLEET,RFQ,Parties prenantes,5,"Quels utilisateurs, équipes, décideurs ou tiers participeront au projet ?","Indiquez les rôles, responsabilités et interlocuteurs de validation.",TABLE,True,True,[],{},{},rfq.ins_fleet.stakeholders,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-DELIVERABLES,RFQ_COMMON_DELIVERABLES,INS,INS-FLEET,INS-FLEET,RFQ,Livrables,6,Quels livrables attendez-vous précisément du prestataire ?,Sélectionnez les livrables attendus et ajoutez les éléments spécifiques.,TABLE,True,True,[],{},{},rfq.ins_fleet.deliverables,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-DOCUMENTS,RFQ_COMMON_DOCUMENTS,INS,INS-FLEET,INS-FLEET,RFQ,Documents disponibles,7,"Quels documents, données, plans, contrats, accès ou contenus pouvez-vous fournir ?",Joignez les éléments disponibles et indiquez ceux qui seront fournis plus tard.,FILE,False,False,[],{},{},rfq.ins_fleet.documents,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-DEPENDENCIES,RFQ_COMMON_DEPENDENCIES,INS,INS-FLEET,INS-FLEET,RFQ,Dépendances,8,"Quelles dépendances, intégrations, autorisations ou contributions internes peuvent influencer la mission ?","Mentionnez les autres projets, systèmes, fournisseurs ou validations nécessaires.",LONG_TEXT,False,False,[],{},{},rfq.ins_fleet.dependencies,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-COMPLIANCE,RFQ_COMMON_COMPLIANCE,INS,INS-FLEET,INS-FLEET,RFQ,Contraintes,9,"Quelles contraintes réglementaires, de confidentialité, de sécurité, de marque ou de fonctionnement doivent être respectées ?",Indiquez les normes internes et obligations particulières.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_fleet.compliance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-TIMELINE,RFQ_COMMON_TIMELINE,INS,INS-FLEET,INS-FLEET,RFQ,Calendrier,10,Quelle est la date de démarrage souhaitée et quelles sont les échéances ou étapes impératives ?,"Ajoutez les jalons, dates de validation et date finale attendue.",TABLE,True,True,[],{},{},rfq.ins_fleet.timeline,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-BUDGET,RFQ_COMMON_BUDGET,INS,INS-FLEET,INS-FLEET,RFQ,Budget,11,Quelle enveloppe budgétaire ou fourchette avez-vous prévue pour cette mission ?,La réponse peut rester confidentielle et sert à proposer une solution adaptée.,MONEY,False,False,[],{},{},rfq.ins_fleet.budget,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-ACCEPTANCE,RFQ_COMMON_ACCEPTANCE,INS,INS-FLEET,INS-FLEET,RFQ,Réception,12,Selon quels critères objectifs considérerez-vous la prestation comme conforme et terminée ?,"Définissez les résultats, tests, formats et validations attendus.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.ins_fleet.acceptance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-INS-FLEET-SUPPORT,RFQ_COMMON_SUPPORT,INS,INS-FLEET,INS-FLEET,RFQ,Accompagnement,13,"Avez-vous besoin de formation, transfert de compétences, support ou maintenance après livraison ?","Précisez la durée, les populations et le niveau de support.",MULTIPLE_CHOICE,False,False,"[""FORMATION"", ""TRANSFERT_COMPETENCES"", ""SUPPORT"", ""MAINTENANCE"", ""ACCOMPAGNEMENT"", ""AUCUN""]",{},{},rfq.ins_fleet.support,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
